1

    TITLE SDB Name = LHSTEST         , Ver = 2.51         07/12/00                                      

    RANDOM SEED =   933090934

    NUMBER OF VARIABLES =   4

    NUMBER OF OBSERVATIONS =  500
0   THE SAMPLE INPUT VECTORS WILL BE PRINTED ALONG WITH THEIR CORRESPONDING RANKS
0   HISTOGRAMS OF THE ACTUAL SAMPLE WILL BE PLOTTED FOR EACH INPUT VARIABLE
0   THE CORRELATION MATRICES (RAW DATA AND RANK CORRELATIONS) WILL BE PRINTED
1

    TITLE SDB Name = LHSTEST         , Ver = 2.51         07/12/00                                      

    VARIABLE  DISTRIBUTION          RANGE            LABEL
0       1     NORMAL             -3.708     TO    3.500      NorPer3000  PerLN                                           
0       2     NORMAL             7.8980E-02 TO    10.50      NorPor  PorNO                                               
0       3     UNIFORM             10.00     TO    100.0      UniMult Mult                                                
0       4     NORMAL              3.559     TO    5.205      	                NorLength  Length                          
1TITLE SDB Name = LHSTEST         , Ver = 2.51         07/12/00                                      
0LATIN HYPERCUBE SAMPLE INPUT VECTORS

 RUN NO.  X(1)       X(2)       X(3)       X(4)
    24.74999            26    XXXXXXXXXXXXXXXXXXXXXXXXXX
    29.24999            24    XXXXXXXXXXXXXXXXXXXXXXXX
    33.74999            25    XXXXXXXXXXXXXXXXXXXXXXXXX
    38.24999            25    XXXXXXXXXXXXXXXXXXXXXXXXX
    42.74999            25    XXXXXXXXXXXXXXXXXXXXXXXXX
    47.24999            26    XXXXXXXXXXXXXXXXXXXXXXXXXX
    51.74999            24    XXXXXXXXXXXXXXXXXXXXXXXX
    56.24999            25    XXXXXXXXXXXXXXXXXXXXXXXXX
    60.74999            25    XXXXXXXXXXXXXXXXXXXXXXXXX
    65.24998            25    XXXXXXXXXXXXXXXXXXXXXXXXX
    69.74998            25    XXXXXXXXXXXXXXXXXXXXXXXXX
    74.24998            26    XXXXXXXXXXXXXXXXXXXXXXXXXX
    78.74998            24    XXXXXXXXXXXXXXXXXXXXXXXX
    83.24998            25    XXXXXXXXXXXXXXXXXXXXXXXXX
    87.74998            25    XXXXXXXXXXXXXXXXXXXXXXXXX
    92.24998            26    XXXXXXXXXXXXXXXXXXXXXXXXXX
    96.74998            24    XXXXXXXXXXXXXXXXXXXXXXXX
    101.2500             6    XXXXXX
0                      500


      MIN            MAX           RANGE           MEAN          MEDIAN        VARIANCE

    10.05750       99.87989       89.82240       55.00191       55.02642       675.0040    

1   TITLE SDB Name = LHSTEST         , Ver = 2.51         07/12/00                                      
0  HISTOGRAM FOR VARIABLE NO.  4     NORMAL          DISTRIBUTION

     MIDPOINT          FREQ.

    3.566998             7    XXXXXXX
    3.648998             5    XXXXX
    3.730998             9    XXXXXXXXX
    3.812998            13    XXXXXXXXXXXXX
    3.894998            18    XXXXXXXXXXXXXXXXXX
    3.976998            24    XXXXXXXXXXXXXXXXXXXXXXXX
    4.058998            31    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
    4.140997            36    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
    4.222997            41    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
    4.304997            45    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
    4.386997            46    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
    4.468997            46    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
    4.550996            41    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
    4.632996            36    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
    4.714996            30    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
    4.796996            23    XXXXXXXXXXXXXXXXXXXXXXX
    4.878995            17    XXXXXXXXXXXXXXXXX
    4.960995            12    XXXXXXXXXXXX
    5.042995             8    XXXXXXXX
    5.124995             6    XXXXXX
    5.206995             6    XXXXXX
0                      500


      MIN            MAX           RANGE           MEAN          MEDIAN        VARIANCE

    3.559300       5.204801       1.645501       4.382180       4.382294      0.1204946    

1TITLE SDB Name = LHSTEST         , Ver = 2.51         07/12/00                                      
0CORRELATIONS AMONG INPUT VARIABLES CREATED BY THE LATIN HYPERCUBE SAMPLE FOR RAW DATA                              PAGE   1
0    1  1.0000
0    2  0.0035  1.0000
0    3 -0.0080  0.0035  1.0000
0    4  0.0011  0.0013  0.0032  1.0000
0            1       2       3       4
0VARIABLES
0THE VARIANCE INFLATION FACTOR FOR THIS MATRIX IS  1.00
1TITLE SDB Name = LHSTEST         , Ver = 2.51         07/12/00                                      
0CORRELATIONS AMONG INPUT VARIABLES CREATED BY THE LATIN HYPERCUBE SAMPLE FOR RANK DATA                              PAGE   1
0    1  1.0000
0    2 -0.0039  1.0000
0    3 -0.0140  0.0040  1.0000
0    4 -0.0053  0.0207  0.0069  1.0000
0            1       2       3       4
0VARIABLES
0THE VARIANCE INFLATION FACTOR FOR THIS MATRIX IS  1.00
